trackFolder,title,artist,folderIndex,trackKeyCount,IllustrationKey,IllustrationBundle,IllustrationAssetTypes,IllustrationSourceFile,IllustrationObjectName,IllustrationWidth,IllustrationHeight,IllustrationFormat,IllustrationBlurKey,IllustrationBlurBundle,IllustrationBlurAssetTypes,IllustrationBlurSourceFile,IllustrationBlurObjectName,IllustrationBlurWidth,IllustrationBlurHeight,IllustrationBlurFormat,IllustrationLowResKey,IllustrationLowResBundle,IllustrationLowResAssetTypes,IllustrationLowResSourceFile,IllustrationLowResObjectName,IllustrationLowResWidth,IllustrationLowResHeight,IllustrationLowResFormat,musicKey,musicBundle,musicAssetTypes,musicSourceFile,musicObjectName,musicWidth,musicHeight,musicFormat,musicLength,musicFrequency,musicChannels,chartEZKey,chartEZBundle,chartEZAssetTypes,chartEZSourceFile,chartEZFormatVersion,chartEZOffset,chartEZJudgeLineCount,chartEZNoteCount,chartEZBPMS,chartEZErrorVariant,chartHDKey,chartHDBundle,chartHDAssetTypes,chartHDSourceFile,chartHDFormatVersion,chartHDOffset,chartHDJudgeLineCount,chartHDNoteCount,chartHDBPMS,chartHDErrorVariant,chartINKey,chartINBundle,chartINAssetTypes,chartINSourceFile,chartINFormatVersion,chartINOffset,chartINJudgeLineCount,chartINNoteCount,chartINBPMS,chartINErrorVariant,chartATKey,chartATBundle,chartATAssetTypes,chartATSourceFile,chartATFormatVersion,chartATOffset,chartATJudgeLineCount,chartATNoteCount,chartATBPMS,chartATErrorVariant,chartLegacyKey,chartLegacyBundle,chartLegacyAssetTypes,chartLegacySourceFile,chartLegacyFormatVersion,chartLegacyOffset,chartLegacyJudgeLineCount,chartLegacyNoteCount,chartLegacyBPMS,chartLegacyErrorVariant
AnotherMe.NeutralMoon.0,AnotherMe,NeutralMoon,0,10,Assets/Tracks/AnotherMe.NeutralMoon.0/Illustration.jpg,b4a87dac05de2761ce419c4889c319dc.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,b4a87dac05de2761ce419c4889c319dc.bundle,Illustration,2048,1080,3,Assets/Tracks/AnotherMe.NeutralMoon.0/IllustrationBlur.jpg,7f5c640f90c2e83fcfbdd313548a3ef3.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,7f5c640f90c2e83fcfbdd313548a3ef3.bundle,IllustrationBlur,256,135,3,Assets/Tracks/AnotherMe.NeutralMoon.0/IllustrationLowRes.jpg,6db0ca34eea00f973684369b1ef41a40.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,6db0ca34eea00f973684369b1ef41a40.bundle,IllustrationLowRes,512,270,3,Assets/Tracks/AnotherMe.NeutralMoon.0/music.wav,0ca669089c1a5963566b7af270b8fd91.bundle,UnityEngine.AudioClip,0ca669089c1a5963566b7af270b8fd91.bundle,music,,,,139.91038513183594,44100,2,Assets/Tracks/AnotherMe.NeutralMoon.0/Chart_EZ.json,a9afafe8f5d88ad7275bfca5c2b9e82f.bundle,UnityEngine.TextAsset,a9afafe8f5d88ad7275bfca5c2b9e82f.bundle,3,0.0,6,318,175.0,,Assets/Tracks/AnotherMe.NeutralMoon.0/Chart_HD.json,736513a5afa66fa79c173f6f2f1322d4.bundle,UnityEngine.TextAsset,736513a5afa66fa79c173f6f2f1322d4.bundle,3,0.0,9,425,175.0,,Assets/Tracks/AnotherMe.NeutralMoon.0/Chart_IN.json,84f33c9d4eb448d70e07fca8ed57163d.bundle,UnityEngine.TextAsset,84f33c9d4eb448d70e07fca8ed57163d.bundle,3,0.0,22,564,175.0,,,,,,,,,,,,,,,,,,,,,
AnotherRound.JustinDai.0,AnotherRound,JustinDai,0,10,Assets/Tracks/AnotherRound.JustinDai.0/Illustration.jpg,e49b9bb337811d114264f4e1551d1ec2.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,e49b9bb337811d114264f4e1551d1ec2.bundle,Illustration,2048,1080,3,Assets/Tracks/AnotherRound.JustinDai.0/IllustrationBlur.jpg,9fddc3e4bd6b4694f7d388b8f0e2e832.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,9fddc3e4bd6b4694f7d388b8f0e2e832.bundle,IllustrationBlur,256,135,3,Assets/Tracks/AnotherRound.JustinDai.0/IllustrationLowRes.jpg,2d76b1b3d12d2a4278a927b1109b5185.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,2d76b1b3d12d2a4278a927b1109b5185.bundle,IllustrationLowRes,512,270,3,Assets/Tracks/AnotherRound.JustinDai.0/music.wav,c55b7fa1377acc87a251175a06dbcdb6.bundle,UnityEngine.AudioClip,c55b7fa1377acc87a251175a06dbcdb6.bundle,music,,,,144.3798828125,44100,2,Assets/Tracks/AnotherRound.JustinDai.0/Chart_EZ.json,adf00303269db5602dcc72d8df615886.bundle,UnityEngine.TextAsset,adf00303269db5602dcc72d8df615886.bundle,3,0.0,5,136,128.0,,Assets/Tracks/AnotherRound.JustinDai.0/Chart_HD.json,56450a0da960d76143f4b146f63f7003.bundle,UnityEngine.TextAsset,56450a0da960d76143f4b146f63f7003.bundle,3,0.0,6,353,128.0,,Assets/Tracks/AnotherRound.JustinDai.0/Chart_IN.json,9435382fc08298ae7f2aecc9d958246f.bundle,UnityEngine.TextAsset,9435382fc08298ae7f2aecc9d958246f.bundle,3,0.0,24,505,128.0,,,,,,,,,,,,,,,,,,,,,
Antithese.Blacklolita.0,Antithese,Blacklolita,0,11,Assets/Tracks/Antithese.Blacklolita.0/Illustration.jpg,4d4f90a379bbf8f70dfdd4e012aabd0c.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,4d4f90a379bbf8f70dfdd4e012aabd0c.bundle,Illustration,2048,1080,3,Assets/Tracks/Antithese.Blacklolita.0/IllustrationBlur.jpg,7564f3f69a08e97061d13c5e38eba55e.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,7564f3f69a08e97061d13c5e38eba55e.bundle,IllustrationBlur,256,135,3,Assets/Tracks/Antithese.Blacklolita.0/IllustrationLowRes.jpg,71d9b6b800ff548c0a11672d396a594d.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,71d9b6b800ff548c0a11672d396a594d.bundle,IllustrationLowRes,512,270,3,Assets/Tracks/Antithese.Blacklolita.0/music.wav,7872155aa4ab9a3c090173228c93cd98.bundle,UnityEngine.AudioClip,7872155aa4ab9a3c090173228c93cd98.bundle,music,,,,140.8208465576172,44100,2,Assets/Tracks/Antithese.Blacklolita.0/Chart_EZ.json,249bc758f7f4c4aed14da22efbbb936d.bundle,UnityEngine.TextAsset,249bc758f7f4c4aed14da22efbbb936d.bundle,3,0.0,22,313,172.0,,Assets/Tracks/Antithese.Blacklolita.0/Chart_HD.json,d5bef54b6ddc3084a88b1a78ad8cf53a.bundle,UnityEngine.TextAsset,d5bef54b6ddc3084a88b1a78ad8cf53a.bundle,3,0.0,24,801,172.0,,Assets/Tracks/Antithese.Blacklolita.0/Chart_IN.json,8d5c1dfbcce1fc09a9770a1cc10edd0e.bundle,UnityEngine.TextAsset,8d5c1dfbcce1fc09a9770a1cc10edd0e.bundle,3,0.0,12,1063,172.0,,Assets/Tracks/Antithese.Blacklolita.0/Chart_AT.json,1c054d1541bdc17ccb70157dfd1385e5.bundle,UnityEngine.TextAsset,1c054d1541bdc17ccb70157dfd1385e5.bundle,3,0.0,20,1200,172.0,,,,,,,,,,,
Aphasia.闫东炜.0,Aphasia,闫东炜,0,10,Assets/Tracks/Aphasia.闫东炜.0/Illustration.jpg,ca7072c5aaa364e583ae99f4ccd7e716.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,ca7072c5aaa364e583ae99f4ccd7e716.bundle,Illustration,2048,1080,3,Assets/Tracks/Aphasia.闫东炜.0/IllustrationBlur.jpg,c91f89ddee7eeaf9eb6041df6f7a8c51.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,c91f89ddee7eeaf9eb6041df6f7a8c51.bundle,IllustrationBlur,256,135,3,Assets/Tracks/Aphasia.闫东炜.0/IllustrationLowRes.jpg,221a65786751c19d7da7fef6cbb16f30.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,221a65786751c19d7da7fef6cbb16f30.bundle,IllustrationLowRes,512,270,3,Assets/Tracks/Aphasia.闫东炜.0/music.wav,1a267de86012a933e594bcfd6a75fa20.bundle,UnityEngine.AudioClip,1a267de86012a933e594bcfd6a75fa20.bundle,music,,,,116.34793853759766,44100,2,Assets/Tracks/Aphasia.闫东炜.0/Chart_EZ.json,2ee53a11151ce3d7ea72584ad14df8a0.bundle,UnityEngine.TextAsset,2ee53a11151ce3d7ea72584ad14df8a0.bundle,1,0.468,2,283,128.0,,Assets/Tracks/Aphasia.闫东炜.0/Chart_HD.json,83b70000b11152d9285de5aeaf9a63c6.bundle,UnityEngine.TextAsset,83b70000b11152d9285de5aeaf9a63c6.bundle,1,0.468,2,362,128.0,,Assets/Tracks/Aphasia.闫东炜.0/Chart_IN.json,644aafdcc61899aa32492cc37338ca2a.bundle,UnityEngine.TextAsset,644aafdcc61899aa32492cc37338ca2a.bundle,3,0.468,10,553,128.0,,,,,,,,,,,,,,,,,,,,,
AphroditesChildshortver.RUQOA.0,AphroditesChildshortver,RUQOA,0,10,Assets/Tracks/AphroditesChildshortver.RUQOA.0/Illustration.jpg,7f411e36908d51d37de6084ee148c6b1.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,7f411e36908d51d37de6084ee148c6b1.bundle,Illustration,2048,1080,3,Assets/Tracks/AphroditesChildshortver.RUQOA.0/IllustrationBlur.jpg,e71a8cbc53b7363da2d0bc2141c0cc87.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,e71a8cbc53b7363da2d0bc2141c0cc87.bundle,IllustrationBlur,256,135,3,Assets/Tracks/AphroditesChildshortver.RUQOA.0/IllustrationLowRes.jpg,ad657102e1c44834eb7ffeb95666b2c4.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,ad657102e1c44834eb7ffeb95666b2c4.bundle,IllustrationLowRes,512,270,3,Assets/Tracks/AphroditesChildshortver.RUQOA.0/music.wav,2f64dc3abb13efd549701fb18f8b74cb.bundle,UnityEngine.AudioClip,2f64dc3abb13efd549701fb18f8b74cb.bundle,music,,,,167.34376525878906,44100,2,Assets/Tracks/AphroditesChildshortver.RUQOA.0/Chart_EZ.json,0e86d6c26e7cc18b5546b524b45df75d.bundle,UnityEngine.TextAsset,0e86d6c26e7cc18b5546b524b45df75d.bundle,3,0.0,4,251,128.0,,Assets/Tracks/AphroditesChildshortver.RUQOA.0/Chart_HD.json,5a710faedf000ec1192c39a88d92c8d1.bundle,UnityEngine.TextAsset,5a710faedf000ec1192c39a88d92c8d1.bundle,3,0.0,5,516,128.0,,Assets/Tracks/AphroditesChildshortver.RUQOA.0/Chart_IN.json,02cf98dbe24339db17694686847231ca.bundle,UnityEngine.TextAsset,02cf98dbe24339db17694686847231ca.bundle,3,0.0,23,674,128.0,,,,,,,,,,,,,,,,,,,,,
Apocalypse.アリスシャッハと魔法の楽団.0,Apocalypse,アリスシャッハと魔法の楽団,0,10,Assets/Tracks/Apocalypse.アリスシャッハと魔法の楽団.0/Illustration.jpg,13e7993578280bcfa75468ef9ebf4841.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,13e7993578280bcfa75468ef9ebf4841.bundle,Illustration,2048,1080,3,Assets/Tracks/Apocalypse.アリスシャッハと魔法の楽団.0/IllustrationBlur.jpg,979e879593c5479d9c0b8dd5d18888ae.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,979e879593c5479d9c0b8dd5d18888ae.bundle,IllustrationBlur,256,135,3,Assets/Tracks/Apocalypse.アリスシャッハと魔法の楽団.0/IllustrationLowRes.jpg,86b08f83c2a7bc4f1212f326f6022e9b.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,86b08f83c2a7bc4f1212f326f6022e9b.bundle,IllustrationLowRes,512,270,3,Assets/Tracks/Apocalypse.アリスシャッハと魔法の楽団.0/music.wav,56298e66842cd0dfb461ea6385730e15.bundle,UnityEngine.AudioClip,56298e66842cd0dfb461ea6385730e15.bundle,music,,,,165.27273559570312,48000,2,Assets/Tracks/Apocalypse.アリスシャッハと魔法の楽団.0/Chart_EZ.json,eedfd8a7138d4e005942e069e379cee8.bundle,UnityEngine.TextAsset,eedfd8a7138d4e005942e069e379cee8.bundle,3,0.0,21,207,220.0,,Assets/Tracks/Apocalypse.アリスシャッハと魔法の楽団.0/Chart_HD.json,f2efe47503a244122937f9e45b5da3cc.bundle,UnityEngine.TextAsset,f2efe47503a244122937f9e45b5da3cc.bundle,3,0.0,24,382,220.0,,Assets/Tracks/Apocalypse.アリスシャッハと魔法の楽団.0/Chart_IN.json,17e34f7b4d0c8b8cbdb08bce377edba9.bundle,UnityEngine.TextAsset,17e34f7b4d0c8b8cbdb08bce377edba9.bundle,3,0.0,24,676,220.0,,,,,,,,,,,,,,,,,,,,,
Apocalyptic.ZClaxxSumaiLight.0,Apocalyptic,ZClaxxSumaiLight,0,10,Assets/Tracks/Apocalyptic.ZClaxxSumaiLight.0/Illustration.jpg,c8c93dd0f5670cbdacd7cf344c651a1d.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,c8c93dd0f5670cbdacd7cf344c651a1d.bundle,Illustration,2048,1080,3,Assets/Tracks/Apocalyptic.ZClaxxSumaiLight.0/IllustrationBlur.jpg,5b7ce3da28afa568fb942e8fdac06770.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,5b7ce3da28afa568fb942e8fdac06770.bundle,IllustrationBlur,256,135,3,Assets/Tracks/Apocalyptic.ZClaxxSumaiLight.0/IllustrationLowRes.jpg,2e9f7797ed88155da22c502638f4110d.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,2e9f7797ed88155da22c502638f4110d.bundle,IllustrationLowRes,512,270,3,Assets/Tracks/Apocalyptic.ZClaxxSumaiLight.0/music.wav,449b94dac8cf315f77847eb49a46fef9.bundle,UnityEngine.AudioClip,449b94dac8cf315f77847eb49a46fef9.bundle,music,,,,129.00390625,44100,2,Assets/Tracks/Apocalyptic.ZClaxxSumaiLight.0/Chart_EZ.json,83eae8097bbfb415e3e10c6e9c14274d.bundle,UnityEngine.TextAsset,83eae8097bbfb415e3e10c6e9c14274d.bundle,3,0.0,3,282,160.0,,Assets/Tracks/Apocalyptic.ZClaxxSumaiLight.0/Chart_HD.json,4ac9985fb46f344fa02055ad0cf44c40.bundle,UnityEngine.TextAsset,4ac9985fb46f344fa02055ad0cf44c40.bundle,3,0.0,6,329,160.0,,Assets/Tracks/Apocalyptic.ZClaxxSumaiLight.0/Chart_IN.json,a9aa41ebfab3750a00d4a99ab44a7636.bundle,UnityEngine.TextAsset,a9aa41ebfab3750a00d4a99ab44a7636.bundle,3,0.0,21,676,160.0,,,,,,,,,,,,,,,,,,,,,
Archidoxen.Se_IRA.0,Archidoxen,Se_IRA,0,10,Assets/Tracks/Archidoxen.Se_IRA.0/Illustration.jpg,a47a3b2b58673dd993f1f8708df27d30.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,a47a3b2b58673dd993f1f8708df27d30.bundle,Illustration,2048,1080,3,Assets/Tracks/Archidoxen.Se_IRA.0/IllustrationBlur.jpg,a42ee0a1902522eb6e32b726cceaf85c.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,a42ee0a1902522eb6e32b726cceaf85c.bundle,IllustrationBlur,256,135,3,Assets/Tracks/Archidoxen.Se_IRA.0/IllustrationLowRes.jpg,1cef0a7aaae291ac7fd752923ea31094.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,1cef0a7aaae291ac7fd752923ea31094.bundle,IllustrationLowRes,512,270,3,Assets/Tracks/Archidoxen.Se_IRA.0/music.wav,cc3fe7693df6771e712dbfeb9b0e0460.bundle,UnityEngine.AudioClip,cc3fe7693df6771e712dbfeb9b0e0460.bundle,music,,,,123.75389862060547,44100,2,Assets/Tracks/Archidoxen.Se_IRA.0/Chart_EZ.json,60a38daedb73cd021ccdc8c0cb0f27b6.bundle,UnityEngine.TextAsset,60a38daedb73cd021ccdc8c0cb0f27b6.bundle,3,0.0,10,262,160.0,,Assets/Tracks/Archidoxen.Se_IRA.0/Chart_HD.json,2edf5145bece54921eab9ed01f957cdc.bundle,UnityEngine.TextAsset,2edf5145bece54921eab9ed01f957cdc.bundle,3,0.0,10,543,160.0,,Assets/Tracks/Archidoxen.Se_IRA.0/Chart_IN.json,0f26b18356b2a75b59aa4113dd6c8a9e.bundle,UnityEngine.TextAsset,0f26b18356b2a75b59aa4113dd6c8a9e.bundle,3,0.0,12,938,160.0,,,,,,,,,,,,,,,,,,,,,
Ark.kanoryo.0,Ark,kanoryo,0,11,Assets/Tracks/Ark.kanoryo.0/Illustration.jpg,6670edf32f874b2d5717e983a104d60d.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,6670edf32f874b2d5717e983a104d60d.bundle,Illustration,2048,1080,3,Assets/Tracks/Ark.kanoryo.0/IllustrationBlur.jpg,462ccdb9c255def55ceab1464192c6b1.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,462ccdb9c255def55ceab1464192c6b1.bundle,IllustrationBlur,256,135,3,Assets/Tracks/Ark.kanoryo.0/IllustrationLowRes.jpg,801597652333754e6d7a7ef604c47c23.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,801597652333754e6d7a7ef604c47c23.bundle,IllustrationLowRes,512,270,3,Assets/Tracks/Ark.kanoryo.0/music.wav,fc6b8685d85acd5a54dee342206494cb.bundle,UnityEngine.AudioClip,fc6b8685d85acd5a54dee342206494cb.bundle,music,,,,158.6770782470703,44100,2,Assets/Tracks/Ark.kanoryo.0/Chart_EZ.json,3b29f802f25071179888d8c133e3ee9d.bundle,UnityEngine.TextAsset,3b29f802f25071179888d8c133e3ee9d.bundle,3,0.0,6,290,180.0,,Assets/Tracks/Ark.kanoryo.0/Chart_HD.json,190de743e22e0b62e5c47f3508dd759e.bundle,UnityEngine.TextAsset,190de743e22e0b62e5c47f3508dd759e.bundle,3,0.0,9,523,180.0,,Assets/Tracks/Ark.kanoryo.0/Chart_IN.json,2b720de1cbb383d73dba35b2ac4365de.bundle,UnityEngine.TextAsset,2b720de1cbb383d73dba35b2ac4365de.bundle,3,0.0,23,726,180.0,,Assets/Tracks/Ark.kanoryo.0/Chart_AT.json,a40d4777c0db9e423534b984d3c76a28.bundle,UnityEngine.TextAsset,a40d4777c0db9e423534b984d3c76a28.bundle,3,0.0,19,1091,180.0,,,,,,,,,,,
Arkhei.SeraAmagi.0,Arkhei,SeraAmagi,0,10,Assets/Tracks/Arkhei.SeraAmagi.0/Illustration.jpg,386e862c46d0631774d1db062ae7ce28.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,386e862c46d0631774d1db062ae7ce28.bundle,Illustration,2048,1080,3,Assets/Tracks/Arkhei.SeraAmagi.0/IllustrationBlur.jpg,99c8b9916bf01651cce76c22a2e6f25b.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,99c8b9916bf01651cce76c22a2e6f25b.bundle,IllustrationBlur,256,135,3,Assets/Tracks/Arkhei.SeraAmagi.0/IllustrationLowRes.jpg,e2ca2a4ec8dbb1721c89779b11c0d3d8.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,e2ca2a4ec8dbb1721c89779b11c0d3d8.bundle,IllustrationLowRes,512,270,3,Assets/Tracks/Arkhei.SeraAmagi.0/music.wav,67f5a9864ebf3d52cadc32b6ced7ca24.bundle,UnityEngine.AudioClip,67f5a9864ebf3d52cadc32b6ced7ca24.bundle,music,,,,157.5,44100,2,Assets/Tracks/Arkhei.SeraAmagi.0/Chart_EZ.json,6ab0964ade340639c31ebc17a0893591.bundle,UnityEngine.TextAsset,6ab0964ade340639c31ebc17a0893591.bundle,3,0.0,7,462,112.0,,Assets/Tracks/Arkhei.SeraAmagi.0/Chart_HD.json,056ce8fc4ccdb683a3c157c41d3f8d09.bundle,UnityEngine.TextAsset,056ce8fc4ccdb683a3c157c41d3f8d09.bundle,3,0.0,7,454,112.0,,Assets/Tracks/Arkhei.SeraAmagi.0/Chart_IN.json,faefd98dba3cd53736a2fe23f0377169.bundle,UnityEngine.TextAsset,faefd98dba3cd53736a2fe23f0377169.bundle,3,0.0,19,644,112.0,,,,,,,,,,,,,,,,,,,,,
ArtificialExistence.JunKuroda.0,ArtificialExistence,JunKuroda,0,10,Assets/Tracks/ArtificialExistence.JunKuroda.0/Illustration.jpg,56593465e61a9d9f6559438d1353b8a8.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,56593465e61a9d9f6559438d1353b8a8.bundle,Illustration,2048,1080,3,Assets/Tracks/ArtificialExistence.JunKuroda.0/IllustrationBlur.jpg,757f8e143b00484ae487bdcfb6111b8b.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,757f8e143b00484ae487bdcfb6111b8b.bundle,IllustrationBlur,256,135,3,Assets/Tracks/ArtificialExistence.JunKuroda.0/IllustrationLowRes.jpg,d9c35d50a7351a789cf4b0b8453e52de.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,d9c35d50a7351a789cf4b0b8453e52de.bundle,IllustrationLowRes,512,270,3,Assets/Tracks/ArtificialExistence.JunKuroda.0/music.wav,cf8915424aea57364ab25e187704d637.bundle,UnityEngine.AudioClip,cf8915424aea57364ab25e187704d637.bundle,music,,,,134.45030212402344,44100,2,Assets/Tracks/ArtificialExistence.JunKuroda.0/Chart_EZ.json,e792c2243f2de14e5aa37c0388aa2598.bundle,UnityEngine.TextAsset,e792c2243f2de14e5aa37c0388aa2598.bundle,3,0.0,24,200,191.0,,Assets/Tracks/ArtificialExistence.JunKuroda.0/Chart_HD.json,24b9c627a7f2d0ec1e90c9c013ff0365.bundle,UnityEngine.TextAsset,24b9c627a7f2d0ec1e90c9c013ff0365.bundle,3,0.0,24,400,191.0,,Assets/Tracks/ArtificialExistence.JunKuroda.0/Chart_IN.json,a601cf29502e95c66e81cf01434faa00.bundle,UnityEngine.TextAsset,a601cf29502e95c66e81cf01434faa00.bundle,3,0.0,24,800,191.0,,,,,,,,,,,,,,,,,,,,,
AvataarReincarnationofKalpa.ScarletteakaCrYmson.0,AvataarReincarnationofKalpa,ScarletteakaCrYmson,0,11,Assets/Tracks/AvataarReincarnationofKalpa.ScarletteakaCrYmson.0/Illustration.jpg,6f5e8fa1fca93ef8648f00b0430c6e36.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,6f5e8fa1fca93ef8648f00b0430c6e36.bundle,Illustration,2048,1080,3,Assets/Tracks/AvataarReincarnationofKalpa.ScarletteakaCrYmson.0/IllustrationBlur.jpg,02297ab7d0a02e397e157ac6bf53701a.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,02297ab7d0a02e397e157ac6bf53701a.bundle,IllustrationBlur,256,135,3,Assets/Tracks/AvataarReincarnationofKalpa.ScarletteakaCrYmson.0/IllustrationLowRes.jpg,c578b5789bdec7d362641eb1ad57d318.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,c578b5789bdec7d362641eb1ad57d318.bundle,IllustrationLowRes,512,270,3,Assets/Tracks/AvataarReincarnationofKalpa.ScarletteakaCrYmson.0/music.wav,07af7ead17b1c913e7a58b74e4fccff3.bundle,UnityEngine.AudioClip,07af7ead17b1c913e7a58b74e4fccff3.bundle,music,,,,174.6667022705078,48000,2,Assets/Tracks/AvataarReincarnationofKalpa.ScarletteakaCrYmson.0/Chart_EZ.json,294aa8ce84005f987bf85d4bb62683cc.bundle,UnityEngine.TextAsset,294aa8ce84005f987bf85d4bb62683cc.bundle,3,0.0,2,122,180.0,,Assets/Tracks/AvataarReincarnationofKalpa.ScarletteakaCrYmson.0/Chart_HD.json,4dd9a441f25dd601635939da68355cf7.bundle,UnityEngine.TextAsset,4dd9a441f25dd601635939da68355cf7.bundle,3,0.0,23,887,180.0;540.0,,Assets/Tracks/AvataarReincarnationofKalpa.ScarletteakaCrYmson.0/Chart_IN.json,6fe1ee518a54ed4998868339090aeeff.bundle,UnityEngine.TextAsset,6fe1ee518a54ed4998868339090aeeff.bundle,3,0.0,24,979,180.0,,Assets/Tracks/AvataarReincarnationofKalpa.ScarletteakaCrYmson.0/Chart_AT.json,0aa400266fe5ed0642f8a42b8dada1a6.bundle,UnityEngine.TextAsset,0aa400266fe5ed0642f8a42b8dada1a6.bundle,3,0.0,24,1074,180.0,,,,,,,,,,,
Aventyr.GrandThawRigelTheatre.0,Aventyr,GrandThawRigelTheatre,0,10,Assets/Tracks/Aventyr.GrandThawRigelTheatre.0/Illustration.jpg,d4e9bdc14b6d9220dd5ffae761121c69.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,d4e9bdc14b6d9220dd5ffae761121c69.bundle,Illustration,2048,1080,3,Assets/Tracks/Aventyr.GrandThawRigelTheatre.0/IllustrationBlur.jpg,d450fde84d4772667d62c6d49114881b.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,d450fde84d4772667d62c6d49114881b.bundle,IllustrationBlur,256,135,3,Assets/Tracks/Aventyr.GrandThawRigelTheatre.0/IllustrationLowRes.jpg,aa5fe9cdd85e791228e1425657b04fab.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,aa5fe9cdd85e791228e1425657b04fab.bundle,IllustrationLowRes,512,270,3,Assets/Tracks/Aventyr.GrandThawRigelTheatre.0/music.wav,5b4ae02eb1a2c6a56d57f178d631a7a2.bundle,UnityEngine.AudioClip,5b4ae02eb1a2c6a56d57f178d631a7a2.bundle,music,,,,160.0304718017578,44100,2,Assets/Tracks/Aventyr.GrandThawRigelTheatre.0/Chart_EZ.json,dc91d8a4a1f061bf22c0eee9ae6428b1.bundle,UnityEngine.TextAsset,dc91d8a4a1f061bf22c0eee9ae6428b1.bundle,3,0.0,5,345,132.0,,Assets/Tracks/Aventyr.GrandThawRigelTheatre.0/Chart_HD.json,d17c5ea7ca4f976b6c0753d4d2317f6c.bundle,UnityEngine.TextAsset,d17c5ea7ca4f976b6c0753d4d2317f6c.bundle,3,0.0,3,626,132.0,,Assets/Tracks/Aventyr.GrandThawRigelTheatre.0/Chart_IN.json,5d527b6aa4c6117844f1618216c0b418.bundle,UnityEngine.TextAsset,5d527b6aa4c6117844f1618216c0b418.bundle,3,0.0,8,954,132.0,,,,,,,,,,,,,,,,,,,,,
