assetPath,characterId,characterName,searchStrings,packId,versionFrom,uncapVersionFrom,assetRole,variant,variantRaw,width,height,format,metadataSource,evidence,confidence,publicArchiveSuitability
assets/char/1080/19u.png,19,ayu,"[""彩夢"",""彩梦"",""彩夢"",""あゆ"",""아유""]",,0.0.0,0.0.0,character-variant-art-uncap-candidate,u,u,1800,1800,PNG,assets/char/characters.json,assets/char/characters.json + assets/char/1080/19u.png,High,High
assets/char/1080/1o.png,1,tairitsu,"[""対立"",""对立"",""對立"",""たいりつ"",""타이리츠""]",,0.0.0,0.0.0,character-variant-art,o,o,1800,1800,PNG,assets/char/characters.json,assets/char/characters.json + assets/char/1080/1o.png,Medium,High
assets/char/1080/1u.png,1,tairitsu,"[""対立"",""对立"",""對立"",""たいりつ"",""타이리츠""]",,0.0.0,0.0.0,character-variant-art-uncap-candidate,u,u,1800,1800,PNG,assets/char/characters.json,assets/char/characters.json + assets/char/1080/1u.png,High,High
assets/char/1080/2.png,2,kou,"[""紅"",""红"",""こう"",""코우""]",shiawase,0.0.0,0.0.0,character-main-art,base,,1800,1800,PNG,assets/char/characters.json,assets/char/characters.json + assets/char/1080/2.png,Confirmed,High
assets/char/1080/20.png,20,eto_luna_winter,"[""エト＆ルナ"",""爱托 & 露娜"",""愛托 & 露娜"",""うぃんたーえとるな"",""えとるなうぃんたー"",""겨울 에토 루나""]",,0.0.0,,character-main-art,base,,1800,1800,PNG,assets/char/characters.json,assets/char/characters.json + assets/char/1080/20.png,Confirmed,High
assets/char/1080/21.png,21,yume,"[""ユメ"",""柚梅"",""夢"",""유메""]",groovecoaster,0.0.0,0.0.0,character-main-art,base,,1800,1800,PNG,assets/char/characters.json,assets/char/characters.json + assets/char/1080/21.png,Confirmed,High
assets/char/1080/21u.png,21,yume,"[""ユメ"",""柚梅"",""夢"",""유메""]",groovecoaster,0.0.0,0.0.0,character-variant-art-uncap-candidate,u,u,1800,1800,PNG,assets/char/characters.json,assets/char/characters.json + assets/char/1080/21u.png,High,High
assets/char/1080/22.png,22,hikari_seine,"[""光＆セイネ"",""光 & 赛依娜"",""光 & 晴音"",""ひかりせいね"",""히카리 세이네""]",groovecoaster,0.0.0,,character-main-art,base,,1800,1800,PNG,assets/char/characters.json,assets/char/characters.json + assets/char/1080/22.png,Confirmed,High
assets/char/1080/23.png,23,saya,"[""サヤ"",""咲弥"",""咲彌"",""사야""]",zettai,0.0.0,0.0.0,character-main-art,base,,1800,1800,PNG,assets/char/characters.json,assets/char/characters.json + assets/char/1080/23.png,Confirmed,High
assets/char/1080/23u.png,23,saya,"[""サヤ"",""咲弥"",""咲彌"",""사야""]",zettai,0.0.0,0.0.0,character-variant-art-uncap-candidate,u,u,1800,1800,PNG,assets/char/characters.json,assets/char/characters.json + assets/char/1080/23u.png,High,High
assets/char/1080/24.png,24,gl_penguin,"[""対立＆チュウニペンギン"",""对立 & 中二企鹅"",""對立 & 中二企鵝"",""ぐりーばすれでぃーたいりつちゅうにぺんぎん"",""ぐりーゔぁすれでぃーたいりつちゅうにぺんぎん"",""たいりつぐりーゔぁすれでぃーちゅうにぺんぎん"",""たいりつぐりーばすれでぃーちゅうにぺんぎん"",""그리버스 레이디 타이리츠 츄니펭귄"",""타이리츠 츄니펭귄 그리버스 레이디""]",chunithm,0.0.0,,character-main-art,base,,1800,1800,PNG,assets/char/characters.json,assets/char/characters.json + assets/char/1080/24.png,Confirmed,High
assets/char/1080/25.png,25,chuni_penguin,"[""チュウニペンギン"",""中二企鹅"",""中二企鵝"",""츄니펭귄""]",chunithm,0.0.0,,character-main-art,base,,1800,1800,PNG,assets/char/characters.json,assets/char/characters.json + assets/char/1080/25.png,Confirmed,High
assets/char/1080/26.png,26,haruna,"[""はるな"",""榛名"",""榛名"",""하루나""]",chunithm,0.0.0,0.0.0,character-main-art,base,,1800,1800,PNG,assets/char/characters.json,assets/char/characters.json + assets/char/1080/26.png,Confirmed,High
assets/char/1080/26u.png,26,haruna,"[""はるな"",""榛名"",""榛名"",""하루나""]",chunithm,0.0.0,0.0.0,character-variant-art-uncap-candidate,u,u,1800,1800,PNG,assets/char/characters.json,assets/char/characters.json + assets/char/1080/26u.png,High,High
assets/char/1080/27.png,27,nono,"[""ノノ"",""诺诺"",""諾諾"",""노노""]",chunithm,0.0.0,0.0.0,character-main-art,base,,1800,1800,PNG,assets/char/characters.json,assets/char/characters.json + assets/char/1080/27.png,Confirmed,High
assets/char/1080/27u.png,27,nono,"[""ノノ"",""诺诺"",""諾諾"",""노노""]",chunithm,0.0.0,0.0.0,character-variant-art-uncap-candidate,u,u,1800,1800,PNG,assets/char/characters.json,assets/char/characters.json + assets/char/1080/27u.png,High,High
assets/char/1080/28.png,28,mtaxxx,"[""パンドラネメシス"",""潘多拉涅墨西斯"",""潘多拉涅墨西斯"",""판도라 네메시스""]",chunithm,0.0.0,0.0.0,character-main-art,base,,1800,1800,PNG,assets/char/characters.json,assets/char/characters.json + assets/char/1080/28.png,Confirmed,High
assets/char/1080/28u.png,28,mtaxxx,"[""パンドラネメシス"",""潘多拉涅墨西斯"",""潘多拉涅墨西斯"",""판도라 네메시스""]",chunithm,0.0.0,0.0.0,character-variant-art-uncap-candidate,u,u,1800,1800,PNG,assets/char/characters.json,assets/char/characters.json + assets/char/1080/28u.png,High,High
assets/char/1080/29.png,29,mda21,"[""レグルス"",""轩辕十四"",""軒轅十四"",""레굴루스""]",chunithm,0.0.0,0.0.0,character-main-art,base,,1800,1800,PNG,assets/char/characters.json,assets/char/characters.json + assets/char/1080/29.png,Confirmed,High
assets/char/1080/29u.png,29,mda21,"[""レグルス"",""轩辕十四"",""軒轅十四"",""레굴루스""]",chunithm,0.0.0,0.0.0,character-variant-art-uncap-candidate,u,u,1800,1800,PNG,assets/char/characters.json,assets/char/characters.json + assets/char/1080/29u.png,High,High
assets/char/1080/2u.png,2,kou,"[""紅"",""红"",""こう"",""코우""]",shiawase,0.0.0,0.0.0,character-variant-art-uncap-candidate,u,u,1800,1800,PNG,assets/char/characters.json,assets/char/characters.json + assets/char/1080/2u.png,High,High
assets/char/1080/3.png,3,sapphire,"[""サファイア"",""사파이어""]",dynamix,0.0.0,,character-main-art,base,,1800,1800,PNG,assets/char/characters.json,assets/char/characters.json + assets/char/1080/3.png,Confirmed,High
assets/char/1080/30.png,30,kanae,"[""叶永"",""群愿"",""群願"",""かなえ"",""카나에""]",omatsuri,0.0.0,5.2.6,character-main-art,base,,1800,1800,PNG,assets/char/characters.json,assets/char/characters.json + assets/char/1080/30.png,Confirmed,High
assets/char/1080/30u.png,30,kanae,"[""叶永"",""群愿"",""群願"",""かなえ"",""카나에""]",omatsuri,0.0.0,5.2.6,character-variant-art-uncap-candidate,u,u,1800,1800,PNG,assets/char/characters.json,assets/char/characters.json + assets/char/1080/30u.png,High,High
assets/char/1080/31.png,31,hikari_ost,"[""光"",""ひかりふぁんたじあ"",""ふぁんたじあひかり"",""판타지아 히카리"",""히카리 판타지아""]",,0.0.0,,character-main-art,base,,1800,1800,PNG,assets/char/characters.json,assets/char/characters.json + assets/char/1080/31.png,Confirmed,High
assets/char/1080/32.png,32,tairitsu_ost,"[""対立"",""对立"",""對立"",""たいりつそなた"",""そなたたいりつ"",""소나타 타이리츠"",""타이리츠 소나타""]",,0.0.0,,character-main-art,base,,1800,1800,PNG,assets/char/characters.json,assets/char/characters.json + assets/char/1080/32.png,Confirmed,High
assets/char/1080/33.png,33,sia,"[""シア"",""兮娅"",""兮婭"",""시아""]",,0.0.0,,character-main-art,base,,1800,1800,PNG,assets/char/characters.json,assets/char/characters.json + assets/char/1080/33.png,Confirmed,High
assets/char/1080/34.png,34,doroc,"[""どろしー"",""도로시""]",,0.0.0,0.0.0,character-main-art,base,,1800,1800,PNG,assets/char/characters.json,assets/char/characters.json + assets/char/1080/34.png,Confirmed,High
assets/char/1080/34u.png,34,doroc,"[""どろしー"",""도로시""]",,0.0.0,0.0.0,character-variant-art-uncap-candidate,u,u,1800,1800,PNG,assets/char/characters.json,assets/char/characters.json + assets/char/1080/34u.png,High,High
assets/char/1080/35.png,35,tairitsu_tempest,"[""対立"",""对立"",""對立"",""てんぺすとたいりつ"",""たいりつてんぺすと"",""템페스트 타이리츠"",""타이리츠 템페스트""]",vs,0.0.0,,character-main-art,base,,1800,1800,PNG,assets/char/characters.json,assets/char/characters.json + assets/char/1080/35.png,Confirmed,High
assets/char/1080/35_angry.png,35,tairitsu_tempest,"[""対立"",""对立"",""對立"",""てんぺすとたいりつ"",""たいりつてんぺすと"",""템페스트 타이리츠"",""타이리츠 템페스트""]",vs,0.0.0,,character-variant-art,angry,_angry,278,266,PNG,assets/char/characters.json,assets/char/characters.json + assets/char/1080/35_angry.png,Medium,High
assets/char/1080/35_cut.png,35,tairitsu_tempest,"[""対立"",""对立"",""對立"",""てんぺすとたいりつ"",""たいりつてんぺすと"",""템페스트 타이리츠"",""타이리츠 템페스트""]",vs,0.0.0,,character-variant-art,cut,_cut,1847,1440,PNG,assets/char/characters.json,assets/char/characters.json + assets/char/1080/35_cut.png,Medium,High
assets/char/1080/35_twisted.png,35,tairitsu_tempest,"[""対立"",""对立"",""對立"",""てんぺすとたいりつ"",""たいりつてんぺすと"",""템페스트 타이리츠"",""타이리츠 템페스트""]",vs,0.0.0,,character-variant-art,twisted,_twisted,278,266,PNG,assets/char/characters.json,assets/char/characters.json + assets/char/1080/35_twisted.png,Medium,High
assets/char/1080/36.png,36,brilliante,"[""ブリランテ"",""布丽兰特"",""布麗蘭特"",""브릴란테""]",,0.0.0,0.0.0,character-main-art,base,,1800,1800,PNG,assets/char/characters.json,assets/char/characters.json + assets/char/1080/36.png,Confirmed,High
assets/char/1080/36u.png,36,brilliante,"[""ブリランテ"",""布丽兰特"",""布麗蘭特"",""브릴란테""]",,0.0.0,0.0.0,character-variant-art-uncap-candidate,u,u,1800,1800,PNG,assets/char/characters.json,assets/char/characters.json + assets/char/1080/36u.png,High,High
assets/char/1080/37.png,37,ilith_summer,"[""イリス"",""依莉丝"",""依麗絲"",""さまーいりす"",""いりすさまー"",""여름 이리스"",""이리스 여름""]",,0.0.0,,character-main-art,base,,1800,1800,PNG,assets/char/characters.json,assets/char/characters.json + assets/char/1080/37.png,Confirmed,High
assets/char/1080/38.png,38,saya_ost,"[""サヤ"",""咲弥"",""咲彌"",""えちゅーどさや"",""さやえちゅーど"",""에뛰드 사야"",""사야 에뛰드""]",,0.0.0,,character-main-art,base,,1800,1800,PNG,assets/char/characters.json,assets/char/characters.json + assets/char/1080/38.png,Confirmed,High
assets/char/1080/39.png,39,alice_tenniel,"[""アリス＆テニエル"",""爱丽丝 & 坦尼尔"",""愛麗絲 & 坦尼爾"",""앨리스 테니얼""]",alice,0.0.0,,character-main-art,base,,1800,1800,PNG,assets/char/characters.json,assets/char/characters.json + assets/char/1080/39.png,Confirmed,High
assets/char/1080/4.png,4,lethe,"[""レーテー"",""忘却"",""忘卻"",""레테""]",mirai,0.0.0,0.0.0,character-main-art,base,,1800,1800,PNG,assets/char/characters.json,assets/char/characters.json + assets/char/1080/4.png,Confirmed,High
assets/char/1080/40.png,40,luna_mia,"[""ルナ＆美亜"",""露娜 & 美亚"",""露娜 & 美亞"",""るなみあ"",""루나 미아""]",ongeki,0.0.0,,character-main-art,base,,1800,1800,PNG,assets/char/characters.json,assets/char/characters.json + assets/char/1080/40.png,Confirmed,High
assets/char/1080/41.png,41,areus,"[""アレウス"",""阿莱乌斯"",""阿萊烏斯"",""아레우스""]",chunithm_append_1,0.0.0,,character-main-art,base,,1800,1800,PNG,assets/char/characters.json,assets/char/characters.json + assets/char/1080/41.png,Confirmed,High
assets/char/1080/42.png,42,seele,"[""セーレ"",""希尔"",""希爾"",""제레""]",chunithm_append_1,0.0.0,0.0.0,character-main-art,base,,1800,1800,PNG,assets/char/characters.json,assets/char/characters.json + assets/char/1080/42.png,Confirmed,High
assets/char/1080/42u.png,42,seele,"[""セーレ"",""希尔"",""希爾"",""제레""]",chunithm_append_1,0.0.0,0.0.0,character-variant-art-uncap-candidate,u,u,1800,1800,PNG,assets/char/characters.json,assets/char/characters.json + assets/char/1080/42u.png,High,High
assets/char/1080/43.png,43,isabelle,"[""イゼヴェル"",""伊莎贝尔"",""伊莎貝爾"",""이자벨""]",chunithm_append_1,0.0.0,0.0.0,character-main-art,base,,1800,1800,PNG,assets/char/characters.json,assets/char/characters.json + assets/char/1080/43.png,Confirmed,High
assets/char/1080/43u.png,43,isabelle,"[""イゼヴェル"",""伊莎贝尔"",""伊莎貝爾"",""이자벨""]",chunithm_append_1,0.0.0,0.0.0,character-variant-art-uncap-candidate,u,u,1800,1800,PNG,assets/char/characters.json,assets/char/characters.json + assets/char/1080/43u.png,High,High
assets/char/1080/44.png,44,mir,"[""ミール"",""迷尔"",""迷爾"",""미르""]",,0.0.0,,character-main-art,base,,1800,1800,PNG,assets/char/characters.json,assets/char/characters.json + assets/char/1080/44.png,Confirmed,High
assets/char/1080/45.png,45,lagrange,"[""ラグランジュ"",""拉格兰"",""拉格蘭"",""라그랑주""]",observer,0.0.0,,character-main-art,base,,1800,1800,PNG,assets/char/characters.json,assets/char/characters.json + assets/char/1080/45.png,Confirmed,High
assets/char/1080/46.png,46,linka,"[""リンカ"",""凛可"",""凜花"",""링카""]",,0.0.0,,character-main-art,base,,1800,1800,PNG,assets/char/characters.json,assets/char/characters.json + assets/char/1080/46.png,Confirmed,High
assets/char/1080/47.png,47,nami,"[""奈実"",""奈美"",""奈美"",""なみ"",""나미""]",,0.0.0,,character-main-art,base,,1800,1800,PNG,assets/char/characters.json,assets/char/characters.json + assets/char/1080/47.png,Confirmed,High
assets/char/1080/48.png,48,saya_elizabeth,"[""サヤ＆エリザベス"",""咲弥 & 伊莉莎白"",""咲彌 & 伊莉莎白"",""さやえりざべす"",""사야 엘리자베스""]",wacca,0.0.0,,character-main-art,base,,1800,1800,PNG,assets/char/characters.json,assets/char/characters.json + assets/char/1080/48.png,Confirmed,High
assets/char/1080/49.png,49,lily,"[""リリィ"",""莉莉"",""릴리""]",wacca,0.0.0,,character-main-art,base,,1800,1800,PNG,assets/char/characters.json,assets/char/characters.json + assets/char/1080/49.png,Confirmed,High
assets/char/1080/4u.png,4,lethe,"[""レーテー"",""忘却"",""忘卻"",""레테""]",mirai,0.0.0,0.0.0,character-variant-art-uncap-candidate,u,u,1800,1800,PNG,assets/char/characters.json,assets/char/characters.json + assets/char/1080/4u.png,High,High
assets/char/1080/5.png,5,hikari_tairitsu_reunion,"[""光と対立"",""光 & 对立"",""光 & 對立"",""りゆにおんひかりとたいりつ"",""ひかりとたいりつりゆにおん"",""ひかりたいりつりゆにおん"",""りゆにおんひかりたいりつ"",""리유니온 히카리와 타이리츠"",""히카리와 타이리츠 리유니온""]",epilogue,4.0.255,,character-main-art,base,,1800,1800,PNG,assets/char/characters.json,assets/char/characters.json + assets/char/1080/5.png,Confirmed,High
assets/char/1080/50.png,50,kanae_midsummer,"[""叶永"",""群愿"",""群願"",""せいかかなえ"",""かなえせいか"",""한여름 카나에""]",,0.0.0,,character-main-art,base,,1800,1800,PNG,assets/char/characters.json,assets/char/characters.json + assets/char/1080/50.png,Confirmed,High
assets/char/1080/51.png,51,alice_tenniel_ost,"[""アリス＆テニエル"",""爱丽丝 & 坦尼尔"",""愛麗絲 & 坦尼爾"",""めぬえっとありすてにえる"",""ありすてにえるめぬえっと"",""앨리스 테니얼 미뉴엣"",""미뉴엣 앨리스 테니얼""]",,0.0.0,,character-main-art,base,,1800,1800,PNG,assets/char/characters.json,assets/char/characters.json + assets/char/1080/51.png,Confirmed,High
assets/char/1080/52.png,52,tairitsu_ost_elegy,"[""対立"",""对立"",""對立"",""えれじーたいりつ"",""たいりつえれじー"",""엘레지 타이리츠"",""타이리츠 엘레지""]",,0.0.0,,character-main-art,base,,1800,1800,PNG,assets/char/characters.json,assets/char/characters.json + assets/char/1080/52.png,Confirmed,High
assets/char/1080/53.png,53,marija,"[""マリヤ"",""玛莉嘉"",""瑪莉嘉"",""마이쟈""]",musedash,0.0.0,,character-main-art,base,,1800,1800,PNG,assets/char/characters.json,assets/char/characters.json + assets/char/1080/53.png,Confirmed,High
assets/char/1080/54.png,54,vita,"[""维塔"",""維塔"",""りこーるゔぃーた"",""ゔぃーたりこーる"",""리콜 비타"",""비타 리콜""]",,3.12.0,,character-main-art,base,,1800,1800,PNG,assets/char/characters.json,assets/char/characters.json + assets/char/1080/54.png,Confirmed,High
assets/char/1080/55.png,55,hikari_fatalis,"[""光"",""ふぇいたりすひかり"",""ひかりふぇいたりす"",""파탈리스 히카리"",""히카리 파탈리스""]",finale,4.0.0,,character-main-art,base,,1800,1800,PNG,assets/char/characters.json,assets/char/characters.json + assets/char/1080/55.png,Confirmed,High
assets/char/1080/56.png,56,saki,"[""咲姫"",""咲姬"",""さき"",""사키""]",ongeki_append_1,0.0.0,,character-main-art,base,,1800,1800,PNG,assets/char/characters.json,assets/char/characters.json + assets/char/1080/56.png,Confirmed,High
assets/char/1080/57.png,57,setsuna,"[""セツナ"",""刹那"",""剎那"",""세츠나""]",ongeki_append_1,0.0.0,,character-main-art,base,,1800,1800,PNG,assets/char/characters.json,assets/char/characters.json + assets/char/1080/57.png,Confirmed,High
assets/char/1080/58.png,58,amane,"[""天々音"",""天音"",""あまね"",""아마네""]",,0.0.0,,character-main-art,base,,1800,1800,PNG,assets/char/characters.json,assets/char/characters.json + assets/char/1080/58.png,Confirmed,High
assets/char/1080/59.png,59,kou_winter,"[""紅"",""红"",""こううぃんたー"",""うぃんたーこう"",""겨울 코우""]",,0.0.0,,character-main-art,base,,1800,1800,PNG,assets/char/characters.json,assets/char/characters.json + assets/char/1080/59.png,Confirmed,High
assets/char/1080/6.png,6,tairitsu_yugamu,"[""対立"",""对立"",""對立"",""たいりつあくしうむ"",""あくしうむたいりつ"",""액시움 타이리츠"",""타이리츠 액시움""]",yugamu,0.0.0,,character-main-art,base,,1800,1800,PNG,assets/char/characters.json,assets/char/characters.json + assets/char/1080/6.png,Confirmed,High
assets/char/1080/60.png,60,lagrange_aria_ost,"[""ラグランジュ"",""拉格兰"",""拉格蘭"",""らぐらんじゅありあ"",""ありあらぐらんじゅ"",""아리아 라그랑주""]",,0.0.0,,character-main-art,base,,1800,1800,PNG,assets/char/characters.json,assets/char/characters.json + assets/char/1080/60.png,Confirmed,High
assets/char/1080/61.png,61,lethe_apophenia,"[""レーテー"",""忘却"",""忘卻"",""れーてーあぽふぇにあ"",""あぽふぇにあれーてー"",""아포페니아 레테""]",,0.0.0,,character-main-art,base,,1800,1800,PNG,assets/char/characters.json,assets/char/characters.json + assets/char/1080/61.png,Confirmed,High
assets/char/1080/62.png,62,shama,"[""夏玛"",""夏瑪"",""ゆにばーすしゃま"",""しゃまゆにばーす"",""유니버스 샤마""]",maimai_append_1,0.0.0,,character-main-art,base,,1800,1800,PNG,assets/char/characters.json,assets/char/characters.json + assets/char/1080/62.png,Confirmed,High
assets/char/1080/63.png,63,milk,"[""咪璐库"",""咪璐庫"",""ゆにばーすみるく"",""みるくゆにばーす"",""유니버스 밀크""]",maimai_append_1,0.0.0,,character-main-art,base,,1800,1800,PNG,assets/char/characters.json,assets/char/characters.json + assets/char/1080/63.png,Confirmed,High
assets/char/1080/64.png,64,shikoku,"[""紫黒"",""紫黑"",""しこく"",""시코쿠""]",maimai_append_1,0.0.0,,character-main-art,base,,1800,1800,PNG,assets/char/characters.json,assets/char/characters.json + assets/char/1080/64.png,Confirmed,High
assets/char/1080/65.png,65,mika,"[""百合咲ミカ"",""百合咲美香"",""ゆりさきみか"",""유리사키 미카""]",maimai_append_1,0.0.0,,character-main-art,base,,1800,1800,PNG,assets/char/characters.json,assets/char/characters.json + assets/char/1080/65.png,Confirmed,High
assets/char/1080/66.png,66,mithra,"[""密特拉·泰尔塞拉"",""密特拉·泰爾賽拉"",""ぴーすめーかーみすらてるせーら"",""みすらてるせーらぴーすめーかー"",""피스메이커 미트라 테르세라"",""미트라 테르세라 피스메이커""]",chunithm_append_2,0.0.0,0.0.0,character-main-art,base,,1800,1800,PNG,assets/char/characters.json,assets/char/characters.json + assets/char/1080/66.png,Confirmed,High
assets/char/1080/66u.png,66,mithra,"[""密特拉·泰尔塞拉"",""密特拉·泰爾賽拉"",""ぴーすめーかーみすらてるせーら"",""みすらてるせーらぴーすめーかー"",""피스메이커 미트라 테르세라"",""미트라 테르세라 피스메이커""]",chunithm_append_2,0.0.0,0.0.0,character-variant-art-uncap-candidate,u,u,1800,1800,PNG,assets/char/characters.json,assets/char/characters.json + assets/char/1080/66u.png,High,High
assets/char/1080/67.png,67,toa,"[""不来方 とあ"",""不来方永爱"",""不來方永愛"",""こずかたとあ"",""코즈카타 토아""]",chunithm_append_2,0.0.0,,character-main-art,base,,1800,1800,PNG,assets/char/characters.json,assets/char/characters.json + assets/char/1080/67.png,Confirmed,High
assets/char/1080/68.png,68,nami_twilight,"[""奈実"",""奈美"",""奈美"",""なみよいやみ"",""よいやみなみ"",""황혼 나미""]",,0.0.0,,character-main-art,base,,1800,1800,PNG,assets/char/characters.json,assets/char/characters.json + assets/char/1080/68.png,Confirmed,High
assets/char/1080/69.png,69,ilith_ivy,"[""Ilith & Ivy"",""いりすあいゔぃー"",""いりすあいびー"",""리리스 아이비""]",cytusii,0.0.0,,character-main-art,base,,1800,1800,PNG,assets/char/characters.json,assets/char/characters.json + assets/char/1080/69.png,Confirmed,High
assets/char/1080/7.png,7,tairitsu_grievous_lady,"[""対立"",""对立"",""對立"",""ぐりーゔぁすれでぃーたいりつ"",""ぐりーばすれでぃーたいりつ"",""그리버스 레이디 타이리츠"",""타이리츠 그리버스 레이디""]",yugamu,0.0.0,,character-main-art,base,,1800,1800,PNG,assets/char/characters.json,assets/char/characters.json + assets/char/1080/7.png,Confirmed,High
assets/char/1080/70.png,70,hikari_vanessa,"[""Hikari & Vanessa"",""ひかりゔぁねっさ"",""ひかりばねっさ""]",cytusii_append_1,0.0.0,,character-main-art,base,,1800,1800,PNG,assets/char/characters.json,assets/char/characters.json + assets/char/1080/70.png,Confirmed,High
assets/char/1080/71.png,71,maya,"[""摩耶"",""まやえくりぷす"",""えくりぷすまや"",""이클립스 마야""]",eden,0.0.0,6.9.0,character-main-art,base,,1800,1800,PNG,assets/char/characters.json,assets/char/characters.json + assets/char/1080/71.png,Confirmed,High
assets/char/1080/71l.png,71,maya,"[""摩耶"",""まやえくりぷす"",""えくりぷすまや"",""이클립스 마야""]",eden,0.0.0,6.9.0,character-variant-art,l,l,1800,1800,PNG,assets/char/characters.json,assets/char/characters.json + assets/char/1080/71l.png,Medium,High
assets/char/1080/71u.png,71,maya,"[""摩耶"",""まやえくりぷす"",""えくりぷすまや"",""이클립스 마야""]",eden,0.0.0,6.9.0,character-variant-art-uncap-candidate,u,u,1800,1800,PNG,assets/char/characters.json,assets/char/characters.json + assets/char/1080/71u.png,High,High
assets/char/1080/71u_s1.png,71,maya,"[""摩耶"",""まやえくりぷす"",""えくりぷすまや"",""이클립스 마야""]",eden,0.0.0,6.9.0,character-variant-art,u_s1,u_s1,1800,1800,PNG,assets/char/characters.json,assets/char/characters.json + assets/char/1080/71u_s1.png,Medium,High
assets/char/1080/71u_s2.png,71,maya,"[""摩耶"",""まやえくりぷす"",""えくりぷすまや"",""이클립스 마야""]",eden,0.0.0,6.9.0,character-variant-art,u_s2,u_s2,1800,1800,PNG,assets/char/characters.json,assets/char/characters.json + assets/char/1080/71u_s2.png,Medium,High
assets/char/1080/72.png,72,intruder,"[""Lacrymira"",""Insight"",""識眼"",""洞烛"",""洞燭"",""ラクリミラ"",""拉可弥拉"",""拉可彌拉"",""天賦第八究明者"",""至高：第八探索者"",""てんぶだいはちきゅうめいしゃしきがん"",""てんぶだいはちきゅうめいしゃらくりみら"",""초월자 여덟 번째 추적자 라크리미라"",""초월자 여덟 번째 추적자 혜안""]",eden_append_1,0.0.0,,character-main-art,base,,1800,1800,PNG,assets/char/characters.json,assets/char/characters.json + assets/char/1080/72.png,Confirmed,High
assets/char/1080/72skill.png,72,intruder,"[""Lacrymira"",""Insight"",""識眼"",""洞烛"",""洞燭"",""ラクリミラ"",""拉可弥拉"",""拉可彌拉"",""天賦第八究明者"",""至高：第八探索者"",""てんぶだいはちきゅうめいしゃしきがん"",""てんぶだいはちきゅうめいしゃらくりみら"",""초월자 여덟 번째 추적자 라크리미라"",""초월자 여덟 번째 추적자 혜안""]",eden_append_1,0.0.0,,character-skill-art,skill,skill,1800,1800,PNG,assets/char/characters.json,assets/char/characters.json + assets/char/1080/72skill.png,High,Low
assets/char/1080/73.png,73,luin,"[""ルーン"",""露恩"",""룬""]",wacca_append_1,0.0.0,0.0.0,character-main-art,base,,1800,1800,PNG,assets/char/characters.json,assets/char/characters.json + assets/char/1080/73.png,Confirmed,High
assets/char/1080/73u.png,73,luin,"[""ルーン"",""露恩"",""룬""]",wacca_append_1,0.0.0,0.0.0,character-variant-art-uncap-candidate,u,u,1800,1800,PNG,assets/char/characters.json,assets/char/characters.json + assets/char/1080/73u.png,High,High
assets/char/1080/74.png,74,vita_cadenza_ost,"[""维塔"",""維塔"",""ゔぃーたかでんつぁ"",""かでんつぁゔぃーた""]",,0.0.0,,character-main-art,base,,1800,1800,PNG,assets/char/characters.json,assets/char/characters.json + assets/char/1080/74.png,Confirmed,High
assets/char/1080/75.png,75,aichan,"[""Ai酱"",""Ai醬"",""えーあいちゃん"",""아이쨩"",""아이짱""]",,0.0.0,,character-main-art,base,,1800,1800,PNG,assets/char/characters.json,assets/char/characters.json + assets/char/1080/75.png,Confirmed,High
assets/char/1080/76.png,76,luna_ilot,"[""ルナ＆イロ"",""露娜 & 伊洛"",""露娜 & 伊洛"",""るないろ"",""루나 이로""]",rotaeno,0.0.0,,character-main-art,base,,1800,1800,PNG,assets/char/characters.json,assets/char/characters.json + assets/char/1080/76.png,Confirmed,High
assets/char/1080/77.png,77,eto_hoppe,"[""エト＆ホッパ"",""爱托 & 荷珀"",""愛托 & 荷珀"",""えとほっぱ"",""에토 호페""]",rotaeno,0.0.0,,character-main-art,base,,1800,1800,PNG,assets/char/characters.json,assets/char/characters.json + assets/char/1080/77.png,Confirmed,High
assets/char/1080/78.png,78,nell,"[""Forlorn"",""Nell"",""佗棄"",""哀寂"",""哀寂"",""天賦第六究明者"",""至高：第六探索者"",""尼尔"",""尼爾"",""てんぶだいろくきゅうめいしゃねーる"",""てんぶだいろくきゅうめいしゃだき"",""초월자 여섯번째 추적자 고독"",""초월자 여섯번째 추적자 넬""]",lephon,0.0.0,,character-main-art,base,,1800,1800,PNG,assets/char/characters.json,assets/char/characters.json + assets/char/1080/78.png,Confirmed,High
assets/char/1080/78l.png,78,nell,"[""Forlorn"",""Nell"",""佗棄"",""哀寂"",""哀寂"",""天賦第六究明者"",""至高：第六探索者"",""尼尔"",""尼爾"",""てんぶだいろくきゅうめいしゃねーる"",""てんぶだいろくきゅうめいしゃだき"",""초월자 여섯번째 추적자 고독"",""초월자 여섯번째 추적자 넬""]",lephon,0.0.0,,character-variant-art,l,l,1800,1800,PNG,assets/char/characters.json,assets/char/characters.json + assets/char/1080/78l.png,Medium,High
assets/char/1080/78l_mask.png,78,nell,"[""Forlorn"",""Nell"",""佗棄"",""哀寂"",""哀寂"",""天賦第六究明者"",""至高：第六探索者"",""尼尔"",""尼爾"",""てんぶだいろくきゅうめいしゃねーる"",""てんぶだいろくきゅうめいしゃだき"",""초월자 여섯번째 추적자 고독"",""초월자 여섯번째 추적자 넬""]",lephon,0.0.0,,character-mask-or-auxiliary-art,l_mask,l_mask,1800,1800,PNG,assets/char/characters.json,assets/char/characters.json + assets/char/1080/78l_mask.png,Medium,Low
