trackFolder,trackPath,trackKey,sourceIdentityCandidate,identityConfidence,sourceTitle,sourceArtist,indexRaw,artworkRoleCandidate,trackArtworkStatus,IllustrationPath,IllustrationBundle,IllustrationSourceBundlePath,IllustrationObjectPathId,IllustrationObjectName,IllustrationWidth,IllustrationHeight,IllustrationFormat,IllustrationDecodedPixelSha256,IllustrationNormalizedRGBHash,IllustrationReadStatus,IllustrationReadError,IllustrationBlurPath,IllustrationBlurBundle,IllustrationBlurSourceBundlePath,IllustrationBlurObjectPathId,IllustrationBlurObjectName,IllustrationBlurWidth,IllustrationBlurHeight,IllustrationBlurFormat,IllustrationBlurDecodedPixelSha256,IllustrationBlurNormalizedRGBHash,IllustrationBlurReadStatus,IllustrationBlurReadError,IllustrationLowResPath,IllustrationLowResBundle,IllustrationLowResSourceBundlePath,IllustrationLowResObjectPathId,IllustrationLowResObjectName,IllustrationLowResWidth,IllustrationLowResHeight,IllustrationLowResFormat,IllustrationLowResDecodedPixelSha256,IllustrationLowResNormalizedRGBHash,IllustrationLowResReadStatus,IllustrationLowResReadError,musicKey,chartEZKey,chartEZStatus,chartEZErrorVariant,chartHDKey,chartHDStatus,chartHDErrorVariant,chartINKey,chartINStatus,chartINErrorVariant,chartATKey,chartATStatus,chartATErrorVariant,chartLegacyKey,chartLegacyStatus,chartLegacyErrorVariant,specialEvidence
AnotherMe.DAAN.0,Assets/Tracks/AnotherMe.DAAN.0/,Assets/Tracks/AnotherMe.DAAN.0/Illustration.jpg,phigros:trackpath=Assets/Tracks/AnotherMe.DAAN.0/,medium,AnotherMe,DAAN,0,regular-track,current-primary-illustration,Assets/Tracks/AnotherMe.DAAN.0/Illustration.jpg,ace97ec40fc9d210372fe1ede3d8a3b4.bundle,assets/aa/Android/ace97ec40fc9d210372fe1ede3d8a3b4.bundle,-7126029937104001459,Illustration,2048,1080,Texture2D-decoded-RGB,7fc9c70443d06b7d321a69ea17d644adc5c0cdd61ccccdb385c5a6683e142079,cfcde70378c79d95075918f3ed3960d588b7605ce3b69e0b833af13bf7ced08f,read,,Assets/Tracks/AnotherMe.DAAN.0/IllustrationBlur.jpg,ccc37c7cceb4e0db2fccb386bacfff14.bundle,assets/aa/Android/ccc37c7cceb4e0db2fccb386bacfff14.bundle,5906985571323018649,IllustrationBlur,256,135,Texture2D-decoded-RGB,4359bcab325c4f139c92a241f03f154e0a999124e342e5e940047ffdf4a12150,4a33382341d94cfdf724c30010dad326d9351e1f54fa943d91f0a541c89e23e6,read,,Assets/Tracks/AnotherMe.DAAN.0/IllustrationLowRes.jpg,88c4ea7f80f5366eee93095f3e7d50c5.bundle,assets/aa/Android/88c4ea7f80f5366eee93095f3e7d50c5.bundle,-4536341683945472097,IllustrationLowRes,512,270,Texture2D-decoded-RGB,76361f56e8cf1c637ab26476ee92b3297c104352b3e6ff70996f8d95491df5e1,24d37bc0ac2d81398baf98b92ebb233b13d66566c1d89371a57804629743d976,read,,Assets/Tracks/AnotherMe.DAAN.0/music.wav,Assets/Tracks/AnotherMe.DAAN.0/Chart_EZ.json,structurally-nonempty,,Assets/Tracks/AnotherMe.DAAN.0/Chart_HD.json,structurally-nonempty,,Assets/Tracks/AnotherMe.DAAN.0/Chart_IN.json,structurally-nonempty,,,absent,,,absent,,
AnotherMe.NeutralMoon.0,Assets/Tracks/AnotherMe.NeutralMoon.0/,Assets/Tracks/AnotherMe.NeutralMoon.0/Illustration.jpg,phigros:trackpath=Assets/Tracks/AnotherMe.NeutralMoon.0/,medium,AnotherMe,NeutralMoon,0,regular-track,current-primary-illustration,Assets/Tracks/AnotherMe.NeutralMoon.0/Illustration.jpg,b4a87dac05de2761ce419c4889c319dc.bundle,assets/aa/Android/b4a87dac05de2761ce419c4889c319dc.bundle,-4145107673138957264,Illustration,2048,1080,Texture2D-decoded-RGB,4ae67010ac1358aa859a588f6a12e2fa2d88b0b2e8549e174e7183f7ad58b76d,827c3417c43c49700d5d952e133a0a7802a626df2e2ee3e008dd83abf0c29505,read,,Assets/Tracks/AnotherMe.NeutralMoon.0/IllustrationBlur.jpg,7f5c640f90c2e83fcfbdd313548a3ef3.bundle,assets/aa/Android/7f5c640f90c2e83fcfbdd313548a3ef3.bundle,-4710113044983060437,IllustrationBlur,256,135,Texture2D-decoded-RGB,8a26dbc4fa6aae2d3b904e63a0d1969d6a2f04029eb6796fa3b3ccfba8b02760,951bb5b60dab67029d20ec9c3dff51820e7c57caf91b70c6d0ca3feeff53f109,read,,Assets/Tracks/AnotherMe.NeutralMoon.0/IllustrationLowRes.jpg,6db0ca34eea00f973684369b1ef41a40.bundle,assets/aa/Android/6db0ca34eea00f973684369b1ef41a40.bundle,7177683156199583297,IllustrationLowRes,512,270,Texture2D-decoded-RGB,3cb7a01ed1878a87dc6e4fe0b7fca7449d8121663e19a3619428345944438e82,b7814fef56f5ba0fbcd2fd6aa18247f438005e702ae4257dfe1bcdfdededdb78,read,,Assets/Tracks/AnotherMe.NeutralMoon.0/music.wav,Assets/Tracks/AnotherMe.NeutralMoon.0/Chart_EZ.json,structurally-nonempty,,Assets/Tracks/AnotherMe.NeutralMoon.0/Chart_HD.json,structurally-nonempty,,Assets/Tracks/AnotherMe.NeutralMoon.0/Chart_IN.json,structurally-nonempty,,,absent,,,absent,,
AnotherRound.JustinDai.0,Assets/Tracks/AnotherRound.JustinDai.0/,Assets/Tracks/AnotherRound.JustinDai.0/Illustration.jpg,phigros:trackpath=Assets/Tracks/AnotherRound.JustinDai.0/,medium,AnotherRound,JustinDai,0,regular-track,current-primary-illustration,Assets/Tracks/AnotherRound.JustinDai.0/Illustration.jpg,e49b9bb337811d114264f4e1551d1ec2.bundle,assets/aa/Android/e49b9bb337811d114264f4e1551d1ec2.bundle,5991565548796731503,Illustration,2048,1080,Texture2D-decoded-RGB,8abf3955188b272f592d9fd2f6a418da72fd00ea3c2d323144a3b9083b36d590,305174608e35ec00eaf2191da5393d9caafa032d232e1671d17cbbdfa00f502d,read,,Assets/Tracks/AnotherRound.JustinDai.0/IllustrationBlur.jpg,9fddc3e4bd6b4694f7d388b8f0e2e832.bundle,assets/aa/Android/9fddc3e4bd6b4694f7d388b8f0e2e832.bundle,3163639313124582842,IllustrationBlur,256,135,Texture2D-decoded-RGB,93b9bd23021377c2cd1e85276f2f519b218d8d83b8cca55975b35f881a1a2e27,e8ea9a4bdd881a6c5e5b9fa2c7b34d1672bd638e83149dfbb25c9efcbc67ace0,read,,Assets/Tracks/AnotherRound.JustinDai.0/IllustrationLowRes.jpg,2d76b1b3d12d2a4278a927b1109b5185.bundle,assets/aa/Android/2d76b1b3d12d2a4278a927b1109b5185.bundle,7152183876047872994,IllustrationLowRes,512,270,Texture2D-decoded-RGB,05b9eb73593eff5643141610a99f12bab0ad5f4ab28005f07956b682916853fa,c1f7e94b49055c620061e5d53ba4271d29408610fef60b72ab291d205e11dde5,read,,Assets/Tracks/AnotherRound.JustinDai.0/music.wav,Assets/Tracks/AnotherRound.JustinDai.0/Chart_EZ.json,structurally-nonempty,,Assets/Tracks/AnotherRound.JustinDai.0/Chart_HD.json,structurally-nonempty,,Assets/Tracks/AnotherRound.JustinDai.0/Chart_IN.json,structurally-nonempty,,,absent,,,absent,,
Antithese.Blacklolita.0,Assets/Tracks/Antithese.Blacklolita.0/,Assets/Tracks/Antithese.Blacklolita.0/Illustration.jpg,phigros:trackpath=Assets/Tracks/Antithese.Blacklolita.0/,medium,Antithese,Blacklolita,0,regular-track,current-primary-illustration,Assets/Tracks/Antithese.Blacklolita.0/Illustration.jpg,4d4f90a379bbf8f70dfdd4e012aabd0c.bundle,assets/aa/Android/4d4f90a379bbf8f70dfdd4e012aabd0c.bundle,-852058144585460569,Illustration,2048,1080,Texture2D-decoded-RGB,1e57cad2c666cbc337fb856550611a36477e4dcc65166848b56395516de85321,b88230a90faeabdf7fd21910454dfa2226afcc7c1e62d750a9362097d80f3b3e,read,,Assets/Tracks/Antithese.Blacklolita.0/IllustrationBlur.jpg,7564f3f69a08e97061d13c5e38eba55e.bundle,assets/aa/Android/7564f3f69a08e97061d13c5e38eba55e.bundle,-6413506000635348797,IllustrationBlur,256,135,Texture2D-decoded-RGB,0822b45c670f6192fc9d9b96c7e228d2c73fe81203122c46c7e121340f8a02d7,7343a0c0ac7213ea7c729d0c58d0d78555ae84768a68e65dae64ab301f32e2ad,read,,Assets/Tracks/Antithese.Blacklolita.0/IllustrationLowRes.jpg,71d9b6b800ff548c0a11672d396a594d.bundle,assets/aa/Android/71d9b6b800ff548c0a11672d396a594d.bundle,2884854437269628620,IllustrationLowRes,512,270,Texture2D-decoded-RGB,ac5a2a1ea078fd28e9f9948884949d801c4a0c5213abf92a1107c3443ac16cf3,33720c4afc8c2d2747969a611a8588b811d6f7c7d144e9ae414c0c2cb8bec145,read,,Assets/Tracks/Antithese.Blacklolita.0/music.wav,Assets/Tracks/Antithese.Blacklolita.0/Chart_EZ.json,structurally-nonempty,,Assets/Tracks/Antithese.Blacklolita.0/Chart_HD.json,structurally-nonempty,,Assets/Tracks/Antithese.Blacklolita.0/Chart_IN.json,structurally-nonempty,,Assets/Tracks/Antithese.Blacklolita.0/Chart_AT.json,structurally-nonempty,,,absent,,
Aphasia.闫东炜.0,Assets/Tracks/Aphasia.闫东炜.0/,Assets/Tracks/Aphasia.闫东炜.0/Illustration.jpg,phigros:trackpath=Assets/Tracks/Aphasia.闫东炜.0/,medium,Aphasia,闫东炜,0,regular-track,current-primary-illustration,Assets/Tracks/Aphasia.闫东炜.0/Illustration.jpg,ca7072c5aaa364e583ae99f4ccd7e716.bundle,assets/aa/Android/ca7072c5aaa364e583ae99f4ccd7e716.bundle,-1763522754835587882,Illustration,2048,1080,Texture2D-decoded-RGB,b61bf3531d366740209be08ef4f50697c5652157ebc77f906b8b0ca8498bb7a3,5bba93907746b3ee94ea9c35df98710ed7ce720ca27bac7e444b3bea88eff274,read,,Assets/Tracks/Aphasia.闫东炜.0/IllustrationBlur.jpg,c91f89ddee7eeaf9eb6041df6f7a8c51.bundle,assets/aa/Android/c91f89ddee7eeaf9eb6041df6f7a8c51.bundle,8835558183201406463,IllustrationBlur,256,135,Texture2D-decoded-RGB,55f9d97dac4804255f1879adff08ea573e70c0c9dc2d4b1e6ea6bdfb6508db9d,5568063e132e5010fce7e262f021294eeb50e8fd1da0592cc6990cc60a0c9280,read,,Assets/Tracks/Aphasia.闫东炜.0/IllustrationLowRes.jpg,221a65786751c19d7da7fef6cbb16f30.bundle,assets/aa/Android/221a65786751c19d7da7fef6cbb16f30.bundle,2607760832802640417,IllustrationLowRes,512,270,Texture2D-decoded-RGB,ced8033c70dca8b36c23ef00cd39a77fab768c150c4cd540c9c56fb828e9139c,1d07eba638d63b80dd5a2a79c202c9a832c7aa795a515bac24b498935864df00,read,,Assets/Tracks/Aphasia.闫东炜.0/music.wav,Assets/Tracks/Aphasia.闫东炜.0/Chart_EZ.json,structurally-nonempty,,Assets/Tracks/Aphasia.闫东炜.0/Chart_HD.json,structurally-nonempty,,Assets/Tracks/Aphasia.闫东炜.0/Chart_IN.json,structurally-nonempty,,,absent,,,absent,,
AphroditesChildshortver.RUQOA.0,Assets/Tracks/AphroditesChildshortver.RUQOA.0/,Assets/Tracks/AphroditesChildshortver.RUQOA.0/Illustration.jpg,phigros:trackpath=Assets/Tracks/AphroditesChildshortver.RUQOA.0/,medium,AphroditesChildshortver,RUQOA,0,regular-track,current-primary-illustration,Assets/Tracks/AphroditesChildshortver.RUQOA.0/Illustration.jpg,7f411e36908d51d37de6084ee148c6b1.bundle,assets/aa/Android/7f411e36908d51d37de6084ee148c6b1.bundle,-8254337093313216529,Illustration,2048,1080,Texture2D-decoded-RGB,af51674c6dff011146689c0e0c8869030830a23817e05396c0978bc1278dbe95,8b286cc72d5ab1a157334396172062b418347c8b936bbfe0699d13abbd10e7c3,read,,Assets/Tracks/AphroditesChildshortver.RUQOA.0/IllustrationBlur.jpg,e71a8cbc53b7363da2d0bc2141c0cc87.bundle,assets/aa/Android/e71a8cbc53b7363da2d0bc2141c0cc87.bundle,5999993197038583282,IllustrationBlur,256,135,Texture2D-decoded-RGB,db66e09987099128aab9892b80a22d4fdca3fb29c2286ae9db8385d4b03dbd2e,34633f571688bc00bdab0cf39a13e7d14f62dcb8b49ef7cb13c776cf196eb575,read,,Assets/Tracks/AphroditesChildshortver.RUQOA.0/IllustrationLowRes.jpg,ad657102e1c44834eb7ffeb95666b2c4.bundle,assets/aa/Android/ad657102e1c44834eb7ffeb95666b2c4.bundle,2540972467117911910,IllustrationLowRes,512,270,Texture2D-decoded-RGB,912d4b74329c72e394d9ee8ee126d51fb66f0a6d3dd6b3c188020fa5a71deb08,ff2148b7da8abade7277dbfbbe7a0b23c0b63fbac273d76f2845081955fff0f9,read,,Assets/Tracks/AphroditesChildshortver.RUQOA.0/music.wav,Assets/Tracks/AphroditesChildshortver.RUQOA.0/Chart_EZ.json,structurally-nonempty,,Assets/Tracks/AphroditesChildshortver.RUQOA.0/Chart_HD.json,structurally-nonempty,,Assets/Tracks/AphroditesChildshortver.RUQOA.0/Chart_IN.json,structurally-nonempty,,,absent,,,absent,,
Apocalypse.アリスシャッハと魔法の楽団.0,Assets/Tracks/Apocalypse.アリスシャッハと魔法の楽団.0/,Assets/Tracks/Apocalypse.アリスシャッハと魔法の楽団.0/Illustration.jpg,phigros:trackpath=Assets/Tracks/Apocalypse.アリスシャッハと魔法の楽団.0/,medium,Apocalypse,アリスシャッハと魔法の楽団,0,regular-track,current-primary-illustration,Assets/Tracks/Apocalypse.アリスシャッハと魔法の楽団.0/Illustration.jpg,13e7993578280bcfa75468ef9ebf4841.bundle,assets/aa/Android/13e7993578280bcfa75468ef9ebf4841.bundle,-3968202127749902322,Illustration,2048,1080,Texture2D-decoded-RGB,42a4dab43938e1533af1a9e557814c17c4cd8a453c47ddf10992514514d2393f,138d6ec311f4738fb7967b98de75057683971ccab3a4d1252fef4191c7413818,read,,Assets/Tracks/Apocalypse.アリスシャッハと魔法の楽団.0/IllustrationBlur.jpg,979e879593c5479d9c0b8dd5d18888ae.bundle,assets/aa/Android/979e879593c5479d9c0b8dd5d18888ae.bundle,1711802696840581302,IllustrationBlur,256,135,Texture2D-decoded-RGB,f3ae19efc16b96c7f4f4571cba83d065a4d5845ace931a706d9e37489e9dc63b,d86b11e620b59cd5240af0c2338ac9d867ab7343129c12e6efa3fd4449d554ac,read,,Assets/Tracks/Apocalypse.アリスシャッハと魔法の楽団.0/IllustrationLowRes.jpg,86b08f83c2a7bc4f1212f326f6022e9b.bundle,assets/aa/Android/86b08f83c2a7bc4f1212f326f6022e9b.bundle,6245790225487451702,IllustrationLowRes,512,270,Texture2D-decoded-RGB,b4bb6e213ea14815340f570ebc08563e28cca76ff1163d2319811c87a9cd55f1,670509ca017f1a53c3d55a84722c4961980c2ec43ee993b54aea0c941d910f30,read,,Assets/Tracks/Apocalypse.アリスシャッハと魔法の楽団.0/music.wav,Assets/Tracks/Apocalypse.アリスシャッハと魔法の楽団.0/Chart_EZ.json,structurally-nonempty,,Assets/Tracks/Apocalypse.アリスシャッハと魔法の楽団.0/Chart_HD.json,structurally-nonempty,,Assets/Tracks/Apocalypse.アリスシャッハと魔法の楽団.0/Chart_IN.json,structurally-nonempty,,,absent,,,absent,,
Apocalyptic.ZClaxxSumaiLight.0,Assets/Tracks/Apocalyptic.ZClaxxSumaiLight.0/,Assets/Tracks/Apocalyptic.ZClaxxSumaiLight.0/Illustration.jpg,phigros:trackpath=Assets/Tracks/Apocalyptic.ZClaxxSumaiLight.0/,medium,Apocalyptic,ZClaxxSumaiLight,0,regular-track,current-primary-illustration,Assets/Tracks/Apocalyptic.ZClaxxSumaiLight.0/Illustration.jpg,c8c93dd0f5670cbdacd7cf344c651a1d.bundle,assets/aa/Android/c8c93dd0f5670cbdacd7cf344c651a1d.bundle,-4496543139198311038,Illustration,2048,1080,Texture2D-decoded-RGB,3dc077d8eff0a6646097f166cb6f667f5d5683b6b99e3d8aa9c591700f33f6ea,50ca5f9c650aa3e25d5bee9c96affe5cf0d851564a78fd0fe03f9e6e22d7ab57,read,,Assets/Tracks/Apocalyptic.ZClaxxSumaiLight.0/IllustrationBlur.jpg,5b7ce3da28afa568fb942e8fdac06770.bundle,assets/aa/Android/5b7ce3da28afa568fb942e8fdac06770.bundle,-5855827530759980837,IllustrationBlur,256,135,Texture2D-decoded-RGB,f70142582b1aac323d41ed7a66b41cd1314bceeb547122e1be3c4546a28b0370,7540166f057f26379b9f5388620b16a26a4da9d46eca6176aba807a12843c86a,read,,Assets/Tracks/Apocalyptic.ZClaxxSumaiLight.0/IllustrationLowRes.jpg,2e9f7797ed88155da22c502638f4110d.bundle,assets/aa/Android/2e9f7797ed88155da22c502638f4110d.bundle,752957246865856540,IllustrationLowRes,512,270,Texture2D-decoded-RGB,2a964245a1eb1e79824f26937a3ad9d9c03970b782abb4caff90c4499b3b2d10,cb3ec71bedfcf7f0b885effddf7b8c5267e8bf7dfed3860dc82031bed2381ec2,read,,Assets/Tracks/Apocalyptic.ZClaxxSumaiLight.0/music.wav,Assets/Tracks/Apocalyptic.ZClaxxSumaiLight.0/Chart_EZ.json,structurally-nonempty,,Assets/Tracks/Apocalyptic.ZClaxxSumaiLight.0/Chart_HD.json,structurally-nonempty,,Assets/Tracks/Apocalyptic.ZClaxxSumaiLight.0/Chart_IN.json,structurally-nonempty,,,absent,,,absent,,
Archidoxen.Se_IRA.0,Assets/Tracks/Archidoxen.Se_IRA.0/,Assets/Tracks/Archidoxen.Se_IRA.0/Illustration.jpg,phigros:trackpath=Assets/Tracks/Archidoxen.Se_IRA.0/,medium,Archidoxen,Se_IRA,0,regular-track,current-primary-illustration,Assets/Tracks/Archidoxen.Se_IRA.0/Illustration.jpg,a47a3b2b58673dd993f1f8708df27d30.bundle,assets/aa/Android/a47a3b2b58673dd993f1f8708df27d30.bundle,-3033927433567082493,Illustration,2048,1080,Texture2D-decoded-RGB,1cafbb23dfb2751d3318847d5262b90fa3db7a1075d7bab3aa7e6d7ac9577f11,98f2a508a37cd8c722af6ef7fc63e1c44fe04f893be9f5d5b232da7718d1512f,read,,Assets/Tracks/Archidoxen.Se_IRA.0/IllustrationBlur.jpg,a42ee0a1902522eb6e32b726cceaf85c.bundle,assets/aa/Android/a42ee0a1902522eb6e32b726cceaf85c.bundle,-3657201677050189664,IllustrationBlur,256,135,Texture2D-decoded-RGB,e44ec4000db4ddc00e04bfdba198fcb5749d32adc20d05debc6c7c1e49ad0f7d,3dfb1dcaaff1e79857786e2b94d7d48c2c16d401c14e0d2b84ba887ff0894a57,read,,Assets/Tracks/Archidoxen.Se_IRA.0/IllustrationLowRes.jpg,1cef0a7aaae291ac7fd752923ea31094.bundle,assets/aa/Android/1cef0a7aaae291ac7fd752923ea31094.bundle,-4568736823939980964,IllustrationLowRes,512,270,Texture2D-decoded-RGB,d1cd50f0fcab5fc4822429efb8f07723950537342b4be483351c18264e183a58,8fe1f51e941a4926eaef6e55b2741a94e0beaf7fe476a274f2701f6f39bcb407,read,,Assets/Tracks/Archidoxen.Se_IRA.0/music.wav,Assets/Tracks/Archidoxen.Se_IRA.0/Chart_EZ.json,structurally-nonempty,,Assets/Tracks/Archidoxen.Se_IRA.0/Chart_HD.json,structurally-nonempty,,Assets/Tracks/Archidoxen.Se_IRA.0/Chart_IN.json,structurally-nonempty,,,absent,,,absent,,
Ark.kanoryo.0,Assets/Tracks/Ark.kanoryo.0/,Assets/Tracks/Ark.kanoryo.0/Illustration.jpg,phigros:trackpath=Assets/Tracks/Ark.kanoryo.0/,medium,Ark,kanoryo,0,regular-track,current-primary-illustration,Assets/Tracks/Ark.kanoryo.0/Illustration.jpg,6670edf32f874b2d5717e983a104d60d.bundle,assets/aa/Android/6670edf32f874b2d5717e983a104d60d.bundle,-6807533998788958880,Illustration,2048,1080,Texture2D-decoded-RGB,0f312150f3490cb6ec205d657cf5be754e7abdc6c5d1457ab089be3b42374ad4,0538cb0899848b43ae4a84bdc8f085ea218331410901ad8857116f1375f07fbd,read,,Assets/Tracks/Ark.kanoryo.0/IllustrationBlur.jpg,462ccdb9c255def55ceab1464192c6b1.bundle,assets/aa/Android/462ccdb9c255def55ceab1464192c6b1.bundle,6887773145643842362,IllustrationBlur,256,135,Texture2D-decoded-RGB,5d5452e87a64b05d7bed523ef712cacfad765be8c48c66ce529db34b703f8f9a,2b2d7d58f76911567eac1644607bc3412481e7ae2d66bd7a24d2adefff4412c7,read,,Assets/Tracks/Ark.kanoryo.0/IllustrationLowRes.jpg,801597652333754e6d7a7ef604c47c23.bundle,assets/aa/Android/801597652333754e6d7a7ef604c47c23.bundle,2893749953497491999,IllustrationLowRes,512,270,Texture2D-decoded-RGB,95f011adffb67225d67cc52e583bc08fbcf63938aa1bb18af5f3597c02f4cc44,56c9d577f094c20baa68262432abae71380523fb4076e7800a41183923546156,read,,Assets/Tracks/Ark.kanoryo.0/music.wav,Assets/Tracks/Ark.kanoryo.0/Chart_EZ.json,structurally-nonempty,,Assets/Tracks/Ark.kanoryo.0/Chart_HD.json,structurally-nonempty,,Assets/Tracks/Ark.kanoryo.0/Chart_IN.json,structurally-nonempty,,Assets/Tracks/Ark.kanoryo.0/Chart_AT.json,structurally-nonempty,,,absent,,
Arkhei.SeraAmagi.0,Assets/Tracks/Arkhei.SeraAmagi.0/,Assets/Tracks/Arkhei.SeraAmagi.0/Illustration.jpg,phigros:trackpath=Assets/Tracks/Arkhei.SeraAmagi.0/,medium,Arkhei,SeraAmagi,0,regular-track,current-primary-illustration,Assets/Tracks/Arkhei.SeraAmagi.0/Illustration.jpg,386e862c46d0631774d1db062ae7ce28.bundle,assets/aa/Android/386e862c46d0631774d1db062ae7ce28.bundle,3270868333706268701,Illustration,2048,1080,Texture2D-decoded-RGB,3f8448bd3a6493600617bfc6fa8ff10781c6d42bcc7887f1661eea4dc83d4090,6a104c07ea018f56a396810da01b0dcf9c8ac12ebe78df824b7cd92d1070f318,read,,Assets/Tracks/Arkhei.SeraAmagi.0/IllustrationBlur.jpg,99c8b9916bf01651cce76c22a2e6f25b.bundle,assets/aa/Android/99c8b9916bf01651cce76c22a2e6f25b.bundle,-6778399511163838710,IllustrationBlur,256,135,Texture2D-decoded-RGB,c2f9b9cb3866f585d536bcd6afc2d6de12800259435d91078a1c3c9f3fbeed3e,1557afc2174268fa0e3c6191e627a3e80b70646bad78c526858a66a24b6a0781,read,,Assets/Tracks/Arkhei.SeraAmagi.0/IllustrationLowRes.jpg,e2ca2a4ec8dbb1721c89779b11c0d3d8.bundle,assets/aa/Android/e2ca2a4ec8dbb1721c89779b11c0d3d8.bundle,-3917919978442127733,IllustrationLowRes,512,270,Texture2D-decoded-RGB,462858c258290d8ac8137d646d7bd004bb2ec884804503f4bb916cb8c28271f7,581a5c19b795e155c4fa8f619e5c9268def149fefa9d3b57b7bfd5ee47a49dd4,read,,Assets/Tracks/Arkhei.SeraAmagi.0/music.wav,Assets/Tracks/Arkhei.SeraAmagi.0/Chart_EZ.json,structurally-nonempty,,Assets/Tracks/Arkhei.SeraAmagi.0/Chart_HD.json,structurally-nonempty,,Assets/Tracks/Arkhei.SeraAmagi.0/Chart_IN.json,structurally-nonempty,,,absent,,,absent,,
ArtificialExistence.JunKuroda.0,Assets/Tracks/ArtificialExistence.JunKuroda.0/,Assets/Tracks/ArtificialExistence.JunKuroda.0/Illustration.jpg,phigros:trackpath=Assets/Tracks/ArtificialExistence.JunKuroda.0/,medium,ArtificialExistence,JunKuroda,0,regular-track,current-primary-illustration,Assets/Tracks/ArtificialExistence.JunKuroda.0/Illustration.jpg,56593465e61a9d9f6559438d1353b8a8.bundle,assets/aa/Android/56593465e61a9d9f6559438d1353b8a8.bundle,-4447957382619412193,Illustration,2048,1080,Texture2D-decoded-RGB,fb6014a938d743ba0317c018764e01a0b653812d245feec636c08f090adac47d,30be6d91d5fc1a1ccba2898987daecb6907199ee19ea5c32fca66e5c9aba5acf,read,,Assets/Tracks/ArtificialExistence.JunKuroda.0/IllustrationBlur.jpg,757f8e143b00484ae487bdcfb6111b8b.bundle,assets/aa/Android/757f8e143b00484ae487bdcfb6111b8b.bundle,8572101988918444977,IllustrationBlur,256,135,Texture2D-decoded-RGB,7d369083dfc45b524f0bba1b59084aece5c16c9457039c7a2263108e1446712a,aebd0ded43bfe8e1ac07cadc1c66cc2d4ccbd6f9474c7725ad0926f5fd80207e,read,,Assets/Tracks/ArtificialExistence.JunKuroda.0/IllustrationLowRes.jpg,d9c35d50a7351a789cf4b0b8453e52de.bundle,assets/aa/Android/d9c35d50a7351a789cf4b0b8453e52de.bundle,-3246278222531102127,IllustrationLowRes,512,270,Texture2D-decoded-RGB,077e39b8766c53ad55487a34aba9cb00791a523572db2bfb96006b86e237a1b9,294be1a870e57abfc185fb10a7709bbdee561e3cea77096c3203870ea4e59a31,read,,Assets/Tracks/ArtificialExistence.JunKuroda.0/music.wav,Assets/Tracks/ArtificialExistence.JunKuroda.0/Chart_EZ.json,structurally-nonempty,,Assets/Tracks/ArtificialExistence.JunKuroda.0/Chart_HD.json,structurally-nonempty,,Assets/Tracks/ArtificialExistence.JunKuroda.0/Chart_IN.json,structurally-nonempty,,,absent,,,absent,,
AvataarReincarnationofKalpa.ScarletteakaCrYmson.0,Assets/Tracks/AvataarReincarnationofKalpa.ScarletteakaCrYmson.0/,Assets/Tracks/AvataarReincarnationofKalpa.ScarletteakaCrYmson.0/Illustration.jpg,phigros:trackpath=Assets/Tracks/AvataarReincarnationofKalpa.ScarletteakaCrYmson.0/,medium,AvataarReincarnationofKalpa,ScarletteakaCrYmson,0,regular-track,current-primary-illustration,Assets/Tracks/AvataarReincarnationofKalpa.ScarletteakaCrYmson.0/Illustration.jpg,6f5e8fa1fca93ef8648f00b0430c6e36.bundle,assets/aa/Android/6f5e8fa1fca93ef8648f00b0430c6e36.bundle,7012976518637871209,Illustration,2048,1080,Texture2D-decoded-RGB,5b899da44131fda0f081f6cff88e8ec62cfbbf16f6f8628ae42b3a80989b478c,40dfbe84539d2e24e33042136e6033cb6f0fd2b5a1df385a884978a3db19cd37,read,,Assets/Tracks/AvataarReincarnationofKalpa.ScarletteakaCrYmson.0/IllustrationBlur.jpg,02297ab7d0a02e397e157ac6bf53701a.bundle,assets/aa/Android/02297ab7d0a02e397e157ac6bf53701a.bundle,-3032310865375162641,IllustrationBlur,256,135,Texture2D-decoded-RGB,db9e2ab1b15ef02b755d200cae31073ee025efd7eacb83a041b7687308ef4e10,30130f52fdd38d314319254a00fae6c8c933d7d0f3f2a9397a421015ba68baf5,read,,Assets/Tracks/AvataarReincarnationofKalpa.ScarletteakaCrYmson.0/IllustrationLowRes.jpg,c578b5789bdec7d362641eb1ad57d318.bundle,assets/aa/Android/c578b5789bdec7d362641eb1ad57d318.bundle,-3118038455639592964,IllustrationLowRes,512,270,Texture2D-decoded-RGB,7243aa7d45a566d60fcb501d185f2d09fe9a81de2ee98fd0098f2f339012b921,cedaa38b36849d8d7d03f0ddf5d6d99ec95615efedcf14b8c0ea21731aebda7d,read,,Assets/Tracks/AvataarReincarnationofKalpa.ScarletteakaCrYmson.0/music.wav,Assets/Tracks/AvataarReincarnationofKalpa.ScarletteakaCrYmson.0/Chart_EZ.json,structurally-nonempty,,Assets/Tracks/AvataarReincarnationofKalpa.ScarletteakaCrYmson.0/Chart_HD.json,structurally-nonempty,,Assets/Tracks/AvataarReincarnationofKalpa.ScarletteakaCrYmson.0/Chart_IN.json,structurally-nonempty,,Assets/Tracks/AvataarReincarnationofKalpa.ScarletteakaCrYmson.0/Chart_AT.json,structurally-nonempty,,,absent,,
